type,group_index,category_id,category_name,category_type,rule_id,rule_name,error_type,en_msg,zh_msg
group,2,COLLOCATIONS,Collocations,grammar,IN_ON_THE_TEAM,Collocation: in/on the team,,"<message>The usual preposition for team membership is ""on"" not ""in"". Try it like this:  <suggestion>on \2 \3's \6</suggestion>.</message>",
group,3,COLLOCATIONS,Collocations,grammar,IN_ON_THE_TEAM,Collocation: in/on the team,,"<message>The usual preposition for team membership is ""on"" not ""in"". Try it like this:  <suggestion>on \2 \3's \6 \7</suggestion>.</message>",
group,4,COLLOCATIONS,Collocations,grammar,IN_ON_THE_TEAM,Collocation: in/on the team,,"<message>The usual preposition for team membership is ""on"" not ""in"". Try it like this:  <suggestion>on \2 \3's \6 \7 \8</suggestion>.</message>",
group,0,COLLOCATIONS,Collocations,grammar,ARRIVAL_TO_THE_HOUSE,Collocation: arrival to/in the house,,,
group,1,COLLOCATIONS,Collocations,grammar,ARRIVAL_TO_THE_HOUSE,Collocation: arrival to/in the house,,,
group,2,COLLOCATIONS,Collocations,grammar,ARRIVAL_TO_THE_HOUSE,Collocation: arrival to/in the house,,"<message>The usual preposition for ""\3 \4"" is ""in"" not ""to."" Try it like this:  <suggestion>\1 in the \4</suggestion>.</message>",
group,3,COLLOCATIONS,Collocations,grammar,ARRIVAL_TO_THE_HOUSE,Collocation: arrival to/in the house,,"<message>The usual preposition for ""\3 \4"" is ""at"" not ""to."" Try it like this:  <suggestion>\1 at the \4</suggestion>.</message>",
group,0,COLLOCATIONS,Collocations,grammar,COME_IN_CAR,Collocation: come in/by car,,,
group,1,COLLOCATIONS,Collocations,grammar,COME_IN_CAR,Collocation: come in/by car,,,
group,2,COLLOCATIONS,Collocations,grammar,COME_IN_CAR,Collocation: come in/by car,,"<message>The usual preposition for mode of transportation is ""by"" not ""in"". Try it like this:  <suggestion>\1 by \3</suggestion>.</message>",
group,3,COLLOCATIONS,Collocations,grammar,COME_IN_CAR,Collocation: come in/by car,,"<message>The usual preposition for mode of transportation is ""by"" not ""in"". Try it like this:  <suggestion>\1 \2 \3 by \5</suggestion>.</message>",
group,0,COLLOCATIONS,Collocations,grammar,GOOD_IN_AT,Collocation: Good in/at,,,
group,1,COLLOCATIONS,Collocations,grammar,GOOD_IN_AT,Collocation: Good in/at,,,
group,2,COLLOCATIONS,Collocations,grammar,GOOD_IN_AT,Collocation: Good in/at,,"<message>Use ""good at"" to mean ""skilled"" with school subjects. Try this: <suggestion>\1 at \3 \4</suggestion>.</message>",
group,3,COLLOCATIONS,Collocations,grammar,GOOD_IN_AT,Collocation: Good in/at,,"<message>Use ""good at"" to mean ""skilled"" with school subjects. Try this: <suggestion>\1 at \3 \4</suggestion>.</message>",
group,4,COLLOCATIONS,Collocations,grammar,GOOD_IN_AT,Collocation: Good in/at,,"<message>Use ""good at"" to mean ""skilled"" with school subjects. Try this: <suggestion>\1 at \3 \4</suggestion>.</message>",
group,5,COLLOCATIONS,Collocations,grammar,GOOD_IN_AT,Collocation: Good in/at,,"<message>Use ""good at"" to mean ""skilled"" with school subjects. Try this: <suggestion>\1 at \3 \4</suggestion>.</message>",
group,6,COLLOCATIONS,Collocations,grammar,GOOD_IN_AT,Collocation: Good in/at,,"<message>Use ""good at"" to mean ""skilled"" with school subjects. Try this: <suggestion>\1 at \3 \4</suggestion>.</message>",
group,7,COLLOCATIONS,Collocations,grammar,GOOD_IN_AT,Collocation: Good in/at,,"<message>Use ""good at"" to mean ""skilled"" with school subjects. Try this: <suggestion>\1 at \3 \4</suggestion>.</message>",
group,8,COLLOCATIONS,Collocations,grammar,GOOD_IN_AT,Collocation: Good in/at,,"<message>Use ""good at"" to mean ""skilled"" with school subjects. Try this: <suggestion>\1 at \3</suggestion>.</message>",
group,9,COLLOCATIONS,Collocations,grammar,GOOD_IN_AT,Collocation: Good in/at,,"<message>The usual preposition for this expression is ""at"". Did you mean, <suggestion>\1 at \3</suggestion>?</message>",
group,0,COLLOCATIONS,Collocations,grammar,EXCEPTION_OF_TO,Collocation: exception to/of,,,
group,1,COLLOCATIONS,Collocations,grammar,EXCEPTION_OF_TO,Collocation: exception to/of,,,
group,2,COLLOCATIONS,Collocations,grammar,EXCEPTION_OF_TO,Collocation: exception to/of,,"<message>The usual collocation for ""\1"" in this context is ""to"" not ""\2"". Did you mean <suggestion>\1 to</suggestion>.</message>",
group,3,COLLOCATIONS,Collocations,grammar,EXCEPTION_OF_TO,Collocation: exception to/of,,"<message>The usual collocation for ""\3"" in this context is ""for"" not ""\4"". Did you mean <suggestion>\1 \2 \3 for</suggestion>.</message>",
group,0,PUNCTUATION,Punctuation Errors,typographical,MISSING_COMMA_WITH_NNP,Missing vocative comma,,"<message>When a person is directly addressed, a comma should set off the name: <suggestion>\2, \3</suggestion>?</message>","<message>当直接称呼某人时，应该用逗号把名字隔开: <suggestion>\2, \3</suggestion> ?</message>"
group,1,PUNCTUATION,Punctuation Errors,typographical,MISSING_COMMA_WITH_NNP,Missing vocative comma,,"<message>When a person is directly addressed, a comma should set off the name: <suggestion>\1 \2, \3</suggestion>?</message>","<message>当直接称呼某人时，应该用逗号把名字隔开: <suggestion>\2, \3</suggestion> ?</message>"
group,2,PUNCTUATION,Punctuation Errors,typographical,MISSING_COMMA_WITH_NNP,Missing vocative comma,,"<message>When a person is directly addressed, a comma should set off the name: <suggestion>\2, \3</suggestion>?</message>","<message>当直接称呼某人时，应该用逗号把名字隔开: <suggestion>\2, \3</suggestion> ?</message>"
group,0,PUNCTUATION,Punctuation Errors,typographical,MISSING_COMMA_AFTER_INTRODUCTORY_PHRASE,Missing comma after introductory phrase,,"<message>The comma is probably missing here: <suggestion><match no=""3"" />, <match no=""4"" /></suggestion>.</message>","<message>这里很可能少了一个逗号: <suggestion><match no=""3"" />, <match no=""4"" /></suggestion> .</message>"
single,,PUNCTUATION,Punctuation Errors,typographical,COMMA_AFTER_A_MONTH,Comma after a month,,"<message>When specifying a month and year, the comma is unnecessary: <suggestion><match no=""1"" /> <match no=""3"" /></suggestion>.</message>","<message>当提到具体的月份和年份时, 不需要用逗号: <suggestion><match no=""1"" /> <match no=""3"" /></suggestion> .</message>"
single,,PUNCTUATION,Punctuation Errors,typographical,MISSING_COMMA_BETWEEN_DAY_AND_YEAR,Missing comma between day of month and year,,"<message>Commas set off the year in a month-day-year date: <suggestion>\1 \2,</suggestion>.</message>","<message>在月-日-年的日期中，用逗号把年份隔开: <suggestion>\1 \2,</suggestion> .</message>"
group,0,PUNCTUATION,Punctuation Errors,typographical,UNNECESSARY_COMMA,"Unnecessary comma: 'Bob(,) and I'",,"<message>The comma is probably incorrect: <suggestion><match no=""3"" /></suggestion></message>","<message>这个逗号很可能用得不对: <suggestion><match no=""3"" /></suggestion> </message>"
single,,PUNCTUATION,Punctuation Errors,typographical,MISSING_COMMA_AFTER_WEEKDAY,Missing comma after weekday,,"<message>Commas set off the month in a weekday-month-day date: <suggestion>\1,</suggestion>.</message>","<message>在周几-月-日的日期中，用逗号把月份隔开: <suggestion>\1,</suggestion> .</message>"
single,,PUNCTUATION,Punctuation Errors,typographical,FOR_NOUN_SAKE,for heaven's sake,,"<message>Did you mean <suggestion>\1 <match no=""2"" regexp_match=""s\b"" regexp_replace="""" />’s sake</suggestion> or <suggestion>\1 \2’ sake</suggestion>?</message>","<message>你是说 <suggestion>\1 <match no=""2"" regexp_match=""s\b"" regexp_replace="""" />’s sake</suggestion> or <suggestion>\1 \2’ sake</suggestion> 吗?</message>"
group,0,PUNCTUATION,Punctuation Errors,typographical,COMMA_TAG_QUESTION,comma before tag question,,"<message>A comma should precede the tag question (i.e., the yes/no-question at the end).</message>",<message>逗号应该在附加问句之前（例如，结尾的反义疑问句）。</message>
group,0,PUNCTUATION,Punctuation Errors,typographical,COMMA_COMPOUND_SENTENCE,comma between independent clauses,,<message>Use a comma before '\2' if it connects two independent clauses (unless they are closely connected and short).</message>,<message>如果连接两个独立的子句（除非它们紧密连接并且很短），请在'\2'前使用逗号。</message>
group,1,PUNCTUATION,Punctuation Errors,typographical,COMMA_COMPOUND_SENTENCE,comma between independent clauses,,<message>Use a comma before '\2' if it connects two independent clauses (unless they are closely connected and short).</message>,<message>如果连接两个独立的子句（除非它们紧密连接并且很短），请在'\2'前使用逗号。</message>
group,2,PUNCTUATION,Punctuation Errors,typographical,COMMA_COMPOUND_SENTENCE,comma between independent clauses,,<message>Use a comma before '\2' if it connects two independent clauses (unless they are closely connected and short).</message>,<message>如果连接两个独立的子句（除非它们紧密连接并且很短），请在'\2'前使用逗号。</message>
group,3,PUNCTUATION,Punctuation Errors,typographical,COMMA_COMPOUND_SENTENCE,comma between independent clauses,,<message>Use a comma before '\2' if it connects two independent clauses (unless they are closely connected and short).</message>,<message>如果连接两个独立的子句（除非它们紧密连接并且很短），请在'\2'前使用逗号。</message>
single,,PUNCTUATION,Punctuation Errors,typographical,APOS_ARE,extraneous apostrophes before 'are',,<message>Did you mean the plural instead of the possessive?</message>,<message>你是想说复数而不是所有格吗</message>
single,,PUNCTUATION,Punctuation Errors,typographical,STATE_OF_THE_ART,state of the art (state-of-the-art),,<message>Did you mean <suggestion>state-of-the-art</suggestion>?</message>,<message>你是说 <suggestion>state-of-the-art</suggestion> 吗?</message>
single,,PUNCTUATION,Punctuation Errors,typographical,OUT_OF_PLACE,out of place (out-of-place) etc.,,<message>Did you mean <suggestion>out-of-\3</suggestion>?</message>,<message>你是说 <suggestion>out-of-\3</suggestion> 吗?</message>
single,,PUNCTUATION,Punctuation Errors,typographical,OUT_OF_THE_WAY,out of the way (out-of-the-way) etc.,,<message>Did you mean <suggestion>out-of-the-way</suggestion>?</message>,<message>你是说 <suggestion>out-of-the-way</suggestion> 吗?</message>
group,0,PUNCTUATION,Punctuation Errors,typographical,EG_NO_COMMA,'e.g.' without a comma,,"<message>The comma is missing here:<suggestion>e.g.,</suggestion>.</message>","<message>这里少了一个逗号:<suggestion>e.g.,</suggestion> .</message>"
group,1,PUNCTUATION,Punctuation Errors,typographical,EG_NO_COMMA,'e.g.' without a comma,,"<message>A comma and a dot are missing here: <suggestion>e.g.,</suggestion>.</message>","<message>这里少了一个逗号:<suggestion>e.g.,</suggestion> .</message>"
group,2,PUNCTUATION,Punctuation Errors,typographical,EG_NO_COMMA,'e.g.' without a comma,,"<message>A comma and a dot are missing here: <suggestion>e.g.,</suggestion>.</message>","<message>这里少了一个逗号:<suggestion>e.g.,</suggestion> .</message>"
group,0,PUNCTUATION,Punctuation Errors,typographical,IE_NO_COMMA,'i.e.' without a comma,,"<message>The comma is missing here: <suggestion>i.e.,</suggestion>.</message>","<message>这里少了一个逗号： <suggestion>i.e.,</suggestion> .</message>"
group,1,PUNCTUATION,Punctuation Errors,typographical,IE_NO_COMMA,'i.e.' without a comma,,"<message>The comma and dots are missing here:<suggestion>i.e.,</suggestion>.</message>","<message>这里少了一个逗号： <suggestion>i.e.,</suggestion> .</message>"
group,2,PUNCTUATION,Punctuation Errors,typographical,IE_NO_COMMA,'i.e.' without a comma,,"<message>The comma and dots are missing here: <suggestion>i.e.,</suggestion>.</message>","<message>这里少了一个逗号： <suggestion>i.e.,</suggestion> .</message>"
single,,PUNCTUATION,Punctuation Errors,typographical,NO_SPACE_CLOSING_QUOTE,Missing space after closing quote,,<message>There should be a space after a closing quote.</message>,<message>There should be a space after a closing quote.</message>
group,0,PUNCTUATION,Punctuation Errors,typographical,EG_SPACE,abbreviations with spaces in between (e. g.),,<message>There should be no space here: <suggestion>e.g.</suggestion>.</message>,<message>这里不该有空格： <suggestion>e.g.</suggestion> .</message>
group,1,PUNCTUATION,Punctuation Errors,typographical,EG_SPACE,abbreviations with spaces in between (e. g.),,<message>There should be no space here: <suggestion>i.e.</suggestion>.</message>,<message>这里不该有空格： <suggestion>e.g.</suggestion> .</message>
group,0,PUNCTUATION,Punctuation Errors,typographical,O_CLOCK,space in 'o´clock',,<message>There should be no space here: <suggestion>o\2clock</suggestion>.</message>,<message>这里不该有空格：<suggestion>o\2clock</suggestion> .</message>
group,0,PUNCTUATION,Punctuation Errors,typographical,COMMA_BEFORE_AND,"Missing comma before 'and, or, nor, yet, so, but' (inclompete)",,"<message>If the conjunctions 'and', '(n)or, 'so', 'but', or 'yet' separate two independent clauses, a comma must precede them: <suggestion>\1, \2</suggestion></message>","<message>如果连词'and', '(n)or, 'so', 'but', 或'yet'把两个独立的句子分开,那么连词前面一定要有逗号: <suggestion>\1, \2</suggestion> </message>"
group,0,PUNCTUATION,Punctuation Errors,typographical,SERIAL_COMMA_ON,Warn when the serial comma is not used (incomplete),,"<message>Style preference: the serial comma (Oxford comma, Harvard comma) is missing. Use: <suggestion>\4, \5</suggestion></message>","<message>样式偏好：串行逗号（也叫牛津逗号或哈佛逗号）的缺失。 使用: <suggestion>\4, \5</suggestion> </message>"
group,1,PUNCTUATION,Punctuation Errors,typographical,SERIAL_COMMA_ON,Warn when the serial comma is not used (incomplete),,"<message>Style preference: the serial comma (Oxford comma, Harvard comma) is missing. Use: <suggestion>\5, \6</suggestion></message>","<message>样式偏好：串行逗号（也叫牛津逗号或哈佛逗号）的缺失。 使用: <suggestion>\4, \5</suggestion> </message>"
group,2,PUNCTUATION,Punctuation Errors,typographical,SERIAL_COMMA_ON,Warn when the serial comma is not used (incomplete),,"<message>Style preference: the serial comma (Oxford comma, Harvard comma) is missing. Use: <suggestion>\6, \7</suggestion></message>","<message>样式偏好：串行逗号（也叫牛津逗号或哈佛逗号）的缺失。 使用: <suggestion>\4, \5</suggestion> </message>"
group,3,PUNCTUATION,Punctuation Errors,typographical,SERIAL_COMMA_ON,Warn when the serial comma is not used (incomplete),,"<message>Style preference: the serial comma (Oxford comma, Harvard comma) is missing. Use: <suggestion>\8, \9</suggestion></message>","<message>样式偏好：串行逗号（也叫牛津逗号或哈佛逗号）的缺失。 使用: <suggestion>\4, \5</suggestion> </message>"
group,0,PUNCTUATION,Punctuation Errors,typographical,SERIAL_COMMA_OFF,Warn when the serial comma is used (incomplete),,<message>Remove the serial comma: <suggestion>\3 \5</suggestion>.</message>,<message>去掉串行逗号: <suggestion>\3 \5</suggestion> .</message>
single,,PUNCTUATION,Punctuation Errors,typographical,COMMA_WHICH,No comma before 'which',,"<message>Probably a comma is missing here: <suggestion>\1, \2</suggestion>. Or if you want to use a restrictive clause, use <suggestion>\1 that</suggestion>.</message>","<message>这里很可能少了一个逗号: <suggestion>\1, \2</suggestion> . Or if you want to use a restrictive clause, use <suggestion>\1 that</suggestion> .</message>"
single,,PUNCTUATION,Punctuation Errors,typographical,BY_DEFAULT_COMMA,Comma after by default at the beginning of a sentence.,,"<message>Did you mean: <suggestion>By default,</suggestion>?</message>","<message>你是说: <suggestion>By default,</suggestion> ?</message>"
group,0,PUNCTUATION,Punctuation Errors,typographical,SENT_START_CONJUNCTIVE_LINKING_ADVERB_COMMA,Commas after conjunctive/linking adverbs in front of a new sentence.,,,
group,1,PUNCTUATION,Punctuation Errors,typographical,SENT_START_CONJUNCTIVE_LINKING_ADVERB_COMMA,Commas after conjunctive/linking adverbs in front of a new sentence.,,<message>Did you forget a comma after a conjunctive/linking adverb?</message>,
